"","age","gender","status","salary"
"912",54,"Female","Married",4281
"913",80,"Female","Widowed",5204
"914",73,"Female","Married",4764
"915",55,"Male","Widowed",4543
"916",31,"Female","Single",2589
"917",45,"Female","Single",4086
"918",85,"Female","Widowed",4728
"919",76,"Male","Married",4801
"920",75,"Male","Divorced",5570
"921",29,"Female","Single",3439
"922",47,"Female","Single",3454
"923",29,"Female","Single",3325
"924",24,"Female","Single",2527
"925",61,"Male","Divorced",4982
"926",34,"Male","Single",3576
"927",41,"Female","Married",3706
"928",42,"Female","Married",3592
"929",44,"Female","Single",4252
"930",67,"Male","Married",5486
"931",36,"Female","Single",4036
"932",23,"Female","Single",1867
"933",57,"Female","Married",4562
"934",47,"Male","Single",4588
"935",67,"Male","Widowed",5547
"936",24,"Female","Single",2936
"937",30,"Male","Single",3686
"938",65,"Female","Divorced",5120
"939",31,"Male","Single",3934
"940",78,"Female","Married",5089
"941",74,"Male","Divorced",5070
"942",27,"Female","Single",2999
"943",35,"Female","Single",3996
"944",69,"Male","Divorced",5495
"945",73,"Male","Divorced",4980
"946",60,"Female","Married",4468
"947",71,"Female","Widowed",4566
"948",67,"Male","Divorced",5237
"949",38,"Female","Married",3453
"950",20,"Male","Single",2367
"951",60,"Male","Married",5195
"952",73,"Male","Married",5512
"953",84,"Male","Married",4834
"954",61,"Female","Married",4427
"955",28,"Male","Married",3617
"956",74,"Female","Married",4414
"957",86,"Male","Widowed",4753
"958",18,"Male","Single",1892
"959",57,"Male","Married",5108
"960",44,"Male","Married",4009
"961",67,"Male","Married",5505
"962",80,"Female","Divorced",5599
"963",61,"Male","Married",5316
"964",69,"Female","Married",5005
"965",30,"Male","Single",3258
"966",91,"Female","Widowed",5470
"967",27,"Female","Married",2979
"968",32,"Female","Married",3153
"969",52,"Male","Married",4387
"970",63,"Male","Single",5031
"971",51,"Male","Single",4899
"972",59,"Female","Married",4737
"973",57,"Male","Divorced",4383
"974",19,"Female","Single",2110
"975",43,"Female","Single",3489
"976",54,"Male","Married",4599
"977",44,"Female","Married",4514
"978",43,"Female","Married",4051
"979",50,"Male","Married",3675
"980",21,"Female","Single",2535
"981",74,"Male","Married",5407
"982",29,"Female","Single",2082
"983",21,"Female","Married",2289
"984",39,"Male","Married",4563
"985",58,"Female","Married",4748
"986",25,"Female","Single",3299
"987",58,"Female","Single",4482
"988",20,"Male","Single",3009
"989",21,"Male","Single",2692
"990",30,"Male","Single",3781
"991",24,"Male","Single",2971
"992",18,"Male","Single",2258
"993",56,"Female","Married",5275
"994",71,"Female","Divorced",4409
"995",49,"Female","Divorced",4728
"996",28,"Male","Single",2588
"997",66,"Female","Married",5690
"998",33,"Male","Married",3648
"999",37,"Male","Single",3918
"1000",45,"Female","Single",4595
"1001",59,"Male","Divorced",4112
"1002",41,"Female","Married",3229
"1003",51,"Female","Divorced",4151
"1004",41,"Male","Divorced",5014
"1005",27,"Male","Single",2541
"1006",78,"Female","Married",4934
"1007",72,"Male","Married",5570
"1008",21,"Male","Single",2757
"1009",27,"Male","Single",3267
"1010",38,"Male","Married",3708
"1011",43,"Female","Single",3348
"1012",68,"Female","Widowed",4721
"1013",28,"Male","Married",3323
"1014",42,"Male","Single",3246
"1015",66,"Female","Married",4665
"1016",44,"Male","Married",3548
"1017",40,"Female","Married",4056
"1018",29,"Female","Single",2604
"1019",91,"Female","Widowed",5219
"1020",76,"Female","Single",4664
"1021",88,"Female","Widowed",4978
"1022",23,"Female","Single",2524
"1023",18,"Female","Single",1365
"1024",20,"Male","Single",3230
"1025",26,"Female","Single",2981
"1026",62,"Male","Married",4649
"1027",40,"Female","Divorced",2633
"1028",19,"Male","Single",2111
"1029",45,"Female","Single",4196
"1030",34,"Female","Married",3289
"1031",62,"Male","Married",4528
"1032",64,"Female","Widowed",5119
"1033",79,"Female","Widowed",5091
"1034",27,"Male","Single",2134
"1035",60,"Female","Single",5234
"1036",58,"Male","Divorced",4715
"1037",71,"Male","Married",5808
"1038",48,"Male","Single",4549
"1039",58,"Male","Divorced",4392
"1040",47,"Female","Married",4298
"1041",79,"Male","Married",4861
"1042",70,"Female","Divorced",4326
"1043",31,"Male","Married",2886
"1044",74,"Female","Married",5363
"1045",63,"Male","Married",4751
"1046",35,"Male","Divorced",3561
"1047",35,"Female","Married",3337
"1048",90,"Male","Widowed",5047
"1049",20,"Female","Single",1420
"1050",52,"Male","Single",4013
"1051",34,"Male","Married",3149
"1052",54,"Female","Married",4642
"1053",18,"Female","Single",1971
"1054",45,"Female","Married",3974
"1055",32,"Female","Single",3835
"1056",35,"Female","Single",3593
"1057",32,"Female","Single",3463
"1058",42,"Male","Single",4144
"1059",72,"Male","Married",4799
"1060",49,"Male","Married",4052
"1061",40,"Male","Single",3778
"1062",77,"Male","Widowed",5359
"1063",30,"Male","Single",3366
"1064",74,"Female","Married",4999
"1065",51,"Female","Single",3977
"1066",51,"Female","Divorced",4476
"1067",38,"Female","Married",3483
"1068",69,"Female","Single",5524
"1069",37,"Female","Married",4204
"1070",67,"Male","Married",4845
"1071",74,"Female","Widowed",5204
"1072",88,"Female","Married",5399
"1073",60,"Male","Married",5283
"1074",51,"Female","Married",4566
"1075",77,"Male","Divorced",4702
"1076",83,"Female","Married",4716
"1077",21,"Male","Single",2839
"1078",31,"Female","Single",3212
"1079",29,"Female","Single",3495
"1080",31,"Male","Single",4179
"1081",86,"Male","Widowed",5237
"1082",69,"Female","Divorced",4208
"1083",66,"Male","Married",5294
"1084",76,"Female","Widowed",5168
"1085",35,"Male","Single",4432
"1086",44,"Male","Divorced",4471
"1087",75,"Male","Married",4538
"1088",69,"Female","Married",5592
"1089",60,"Male","Married",5416
"1090",64,"Female","Married",4782
"1091",31,"Male","Single",3216
"1092",36,"Female","Married",3365
"1093",30,"Male","Single",3227
"1094",36,"Female","Single",4023
"1095",68,"Female","Married",5075
"1096",85,"Female","Married",4818
"1097",50,"Female","Married",4581
"1098",24,"Male","Single",2613
"1099",30,"Male","Single",3285
"1100",73,"Male","Married",4668
"1101",69,"Male","Married",4746
"1102",49,"Female","Married",4296
"1103",26,"Male","Single",3438
"1104",52,"Female","Single",4168
"1105",69,"Female","Married",5465
"1106",59,"Female","Married",4394
"1107",70,"Female","Married",4707
"1108",49,"Male","Married",4355
"1109",37,"Male","Single",3951
"1110",68,"Male","Divorced",5498
"1111",18,"Male","Single",1981
"1112",32,"Female","Married",3229
"1113",44,"Male","Married",4237
"1114",71,"Female","Divorced",4636
"1115",54,"Male","Married",3437
"1116",63,"Female","Married",4965
"1117",39,"Male","Married",3693
"1118",64,"Female","Married",4497
"1119",46,"Female","Divorced",4254
"1120",28,"Male","Married",2879
"1121",20,"Female","Single",2283
"1122",70,"Male","Divorced",4918
"1123",42,"Male","Married",3387
"1124",82,"Female","Married",4379
"1125",85,"Male","Widowed",5647
"1126",64,"Female","Widowed",4234
"1127",18,"Male","Single",2333
"1128",39,"Female","Married",3506
"1129",28,"Female","Single",2917
"1130",87,"Female","Widowed",4444
"1131",51,"Female","Married",4523
"1132",39,"Male","Single",4277
"1133",68,"Female","Married",4877
"1134",83,"Male","Widowed",4685
"1135",81,"Female","Married",5158
"1136",81,"Female","Divorced",4814
"1137",40,"Male","Married",3274
"1138",59,"Male","Married",4482
"1139",91,"Male","Married",4945
"1140",50,"Male","Married",4585
"1141",39,"Female","Single",4018
"1142",37,"Male","Single",4494
"1143",49,"Female","Single",4361
"1144",51,"Male","Single",3917
"1145",37,"Female","Single",3914
"1146",72,"Female","Married",5524
"1147",61,"Male","Married",4762
"1148",34,"Male","Divorced",3540
"1149",24,"Female","Single",2292
"1150",36,"Male","Single",4528
"1151",81,"Female","Widowed",5203
"1152",76,"Female","Married",4463
"1153",51,"Male","Married",4933
"1154",46,"Male","Single",3966
"1155",32,"Female","Married",3360
"1156",26,"Male","Single",3586
"1157",48,"Male","Divorced",5146
"1158",60,"Female","Single",5555
"1159",35,"Female","Divorced",3556
"1160",35,"Male","Married",3679
"1161",58,"Female","Married",5533
"1162",41,"Male","Single",4189
"1163",51,"Male","Married",4447
"1164",29,"Female","Single",3378
"1165",61,"Male","Married",5025
"1166",46,"Male","Married",4374
"1167",47,"Female","Married",4479
"1168",46,"Female","Married",4156
"1169",22,"Male","Single",2161
"1170",23,"Male","Single",2725
"1171",64,"Male","Widowed",4867
"1172",34,"Male","Married",2886
"1173",26,"Female","Single",3025
"1174",60,"Female","Married",4428
"1175",30,"Female","Married",4026
"1176",72,"Male","Married",5057
"1177",49,"Male","Single",4258
"1178",53,"Female","Married",4359
"1179",55,"Male","Single",4066
"1180",42,"Female","Single",3616
"1181",88,"Male","Widowed",4660
"1182",75,"Female","Married",4745
"1183",65,"Female","Married",5217
"1184",49,"Male","Married",4692
"1185",80,"Male","Divorced",4717
"1186",43,"Female","Married",3791
"1187",59,"Male","Married",4468
"1188",82,"Male","Married",4787
"1189",35,"Female","Single",4272
"1190",44,"Female","Single",4225
"1191",52,"Female","Divorced",4379
"1192",45,"Female","Married",3474
"1193",59,"Male","Single",4148
"1194",28,"Female","Single",2805
"1195",35,"Female","Single",3031
"1196",73,"Female","Single",4640
"1197",39,"Male","Single",3892
"1198",32,"Male","Married",3730
"1199",78,"Female","Married",4735
"1200",63,"Female","Married",4878
"1201",50,"Female","Single",3522
"1202",64,"Female","Married",4573
"1203",55,"Female","Divorced",4988
"1204",71,"Female","Divorced",5282
"1205",68,"Female","Married",4940
"1206",36,"Male","Single",3077
"1207",62,"Female","Married",3971
"1208",28,"Male","Single",3394
"1209",70,"Male","Married",5410
"1210",59,"Male","Divorced",4341
"1211",51,"Female","Married",4819
"1212",69,"Female","Married",4797
"1213",39,"Female","Single",3074
"1214",70,"Female","Divorced",5008
"1215",73,"Male","Married",4899
"1216",40,"Female","Divorced",3833
"1217",19,"Male","Single",2398
"1218",32,"Male","Single",3232
"1219",29,"Female","Single",3273
"1220",20,"Male","Single",1881
"1221",78,"Male","Married",4483
"1222",36,"Male","Divorced",3570
"1223",55,"Male","Divorced",4224
"1224",76,"Female","Single",5205
"1225",51,"Male","Married",4225
"1226",56,"Male","Divorced",5191
"1227",32,"Female","Single",3964
"1228",23,"Female","Single",3510
"1229",62,"Male","Married",5358
"1230",74,"Female","Married",5083
"1231",60,"Female","Married",5036
"1232",63,"Male","Single",5304
"1233",29,"Male","Single",3492
"1234",72,"Male","Married",5170
"1235",61,"Female","Divorced",4912
"1236",55,"Male","Married",4383
"1237",69,"Male","Widowed",5624
"1238",28,"Male","Married",2472
"1239",51,"Female","Married",4276
"1240",30,"Female","Married",3435
"1241",59,"Male","Married",4915
"1242",44,"Male","Divorced",4282
"1243",52,"Male","Married",4592
"1244",65,"Female","Married",4493
"1245",49,"Male","Married",3522
"1246",66,"Female","Married",5166
"1247",56,"Male","Married",4779
"1248",72,"Female","Married",5493
"1249",59,"Female","Married",4527
"1250",55,"Male","Divorced",4980
"1251",59,"Male","Married",5187
"1252",47,"Male","Married",4391
"1253",26,"Male","Single",3885
"1254",68,"Female","Married",5131
"1255",55,"Male","Married",4711
"1256",54,"Female","Married",4702
"1257",29,"Male","Single",3249
"1258",44,"Female","Divorced",4350
"1259",21,"Female","Single",2319
"1260",80,"Male","Married",5168
"1261",40,"Male","Single",3797
"1262",81,"Male","Married",5206
"1263",45,"Male","Married",4403
"1264",46,"Female","Single",3875
"1265",33,"Male","Single",3461
"1266",70,"Male","Married",5027
"1267",37,"Female","Divorced",3727
"1268",74,"Male","Married",4931
"1269",51,"Male","Married",3942
"1270",32,"Male","Single",3555
"1271",88,"Female","Widowed",4612
"1272",47,"Female","Married",4113
"1273",38,"Male","Single",3614
"1274",61,"Male","Widowed",4943
"1275",38,"Female","Married",4443
"1276",42,"Female","Single",4322
"1277",56,"Male","Married",4051
"1278",30,"Male","Married",2918
"1279",30,"Female","Single",2919
"1280",62,"Male","Divorced",5079
"1281",63,"Male","Divorced",5047
"1282",39,"Male","Married",3723
"1283",92,"Male","Widowed",5090
"1284",30,"Male","Married",3576
"1285",27,"Male","Single",3325
"1286",33,"Male","Single",3596
"1287",25,"Male","Single",2557
"1288",90,"Male","Widowed",5256
"1289",73,"Female","Married",4462
"1290",65,"Male","Married",5122
"1291",52,"Female","Widowed",3765
"1292",23,"Male","Single",2162
"1293",25,"Female","Single",3203
"1294",90,"Male","Widowed",4524
"1295",61,"Male","Married",4879
"1296",40,"Female","Single",4073
"1297",39,"Male","Single",3701
"1298",82,"Male","Married",4080
"1299",53,"Male","Married",4161
"1300",32,"Male","Divorced",3635
"1301",87,"Female","Married",5109
"1302",66,"Female","Married",4989
"1303",29,"Male","Single",2778
"1304",48,"Male","Divorced",4129
"1305",55,"Male","Married",4032
"1306",67,"Male","Married",4445
"1307",32,"Female","Married",3208
"1308",45,"Female","Married",4162
"1309",23,"Female","Single",2265
"1310",21,"Female","Single",2405
"1311",21,"Female","Single",2396
"1312",39,"Female","Single",3941
"1313",32,"Female","Single",2590
"1314",87,"Female","Widowed",4680
"1315",70,"Female","Married",5263
"1316",78,"Male","Married",5272
"1317",48,"Male","Married",4165
"1318",56,"Male","Married",4659
"1319",56,"Male","Married",4865
"1320",61,"Female","Divorced",5187
"1321",87,"Male","Married",4814
"1322",24,"Male","Single",1680
"1323",75,"Female","Married",5576
"1324",71,"Male","Married",4975
"1325",63,"Male","Widowed",5385
"1326",49,"Female","Married",3903
"1327",19,"Female","Single",2124
"1328",51,"Male","Single",4124
"1329",47,"Male","Divorced",4573
"1330",54,"Female","Married",4845
"1331",79,"Female","Married",5008
"1332",43,"Female","Married",4441
"1333",34,"Male","Married",2992
"1334",59,"Male","Divorced",5250
"1335",57,"Male","Married",5017
"1336",38,"Male","Single",2758
"1337",49,"Female","Single",3520
"1338",59,"Male","Married",4291
"1339",19,"Male","Single",2853
"1340",38,"Male","Married",3546
"1341",22,"Male","Single",2249
"1342",70,"Female","Widowed",4192
"1343",44,"Male","Married",3811
"1344",37,"Female","Single",4097
"1345",60,"Male","Divorced",5300
"1346",31,"Male","Married",3731
"1347",31,"Male","Married",2670
"1348",38,"Male","Single",3997
"1349",77,"Male","Married",4750
"1350",66,"Female","Divorced",4272
"1351",19,"Female","Single",1483
"1352",32,"Female","Married",3379
"1353",51,"Male","Divorced",4780
"1354",19,"Female","Single",2076
"1355",65,"Male","Divorced",5839
"1356",67,"Male","Married",4488
"1357",67,"Male","Married",5006
"1358",64,"Female","Married",4782
"1359",66,"Female","Married",4802
"1360",31,"Male","Single",4366
"1361",33,"Female","Single",3949
"1362",20,"Female","Single",2406
"1363",38,"Female","Single",3533
"1364",60,"Male","Married",4418
"1365",31,"Male","Single",3965
"1366",46,"Male","Married",4321
"1367",75,"Male","Divorced",4466
"1368",26,"Female","Single",3259
"1369",47,"Male","Married",4954
"1370",51,"Female","Single",4583
"1371",51,"Male","Married",4733
"1372",26,"Female","Single",3327
"1373",77,"Female","Widowed",5181
"1374",55,"Female","Married",4668
"1375",89,"Female","Married",4845
"1376",56,"Male","Married",4808
"1377",24,"Male","Single",2172
"1378",42,"Female","Married",3937
"1379",56,"Male","Single",4101
"1380",74,"Female","Married",5151
"1381",53,"Male","Married",4114
"1382",49,"Female","Married",3609
"1383",38,"Male","Married",5061
"1384",59,"Female","Divorced",4567
"1385",47,"Male","Single",4555
"1386",65,"Male","Married",4739
"1387",30,"Female","Single",3696
"1388",77,"Male","Married",5128
"1389",57,"Female","Married",4888
"1390",37,"Female","Married",4174
"1391",72,"Female","Married",4401
"1392",38,"Male","Married",3628
"1393",48,"Male","Divorced",4088
"1394",29,"Female","Married",2626
"1395",20,"Male","Single",2520
"1396",62,"Male","Married",4995
"1397",91,"Female","Divorced",5228
"1398",21,"Female","Single",3111
"1399",74,"Male","Married",4240
"1400",39,"Female","Single",3919
"1401",30,"Female","Single",4058
"1402",32,"Male","Married",3934
"1403",36,"Female","Married",3493
"1404",28,"Male","Single",2877
"1405",40,"Male","Single",4139
"1406",57,"Female","Divorced",4395
"1407",75,"Male","Married",5069
