"","age","gender","status"
"1045",63,"Male","Married"
"1046",35,"Male","Divorced"
"1047",35,"Female","Married"
"1048",90,"Male","Widowed"
"1049",20,"Female","Single"
"1050",52,"Male","Single"
"1051",34,"Male","Married"
"1052",54,"Female","Married"
"1053",18,"Female","Single"
"1054",45,"Female","Married"
"1055",32,"Female","Single"
"1056",35,"Female","Single"
"1057",32,"Female","Single"
"1058",42,"Male","Single"
"1059",72,"Male","Married"
"1060",49,"Male","Married"
"1061",40,"Male","Single"
"1062",77,"Male","Widowed"
"1063",30,"Male","Single"
"1064",74,"Female","Married"
"1065",51,"Female","Single"
"1066",51,"Female","Divorced"
"1067",38,"Female","Married"
"1068",69,"Female","Single"
"1069",37,"Female","Married"
"1070",67,"Male","Married"
"1071",74,"Female","Widowed"
"1072",88,"Female","Married"
"1073",60,"Male","Married"
"1074",51,"Female","Married"
"1075",77,"Male","Divorced"
"1076",83,"Female","Married"
"1077",21,"Male","Single"
"1078",31,"Female","Single"
"1079",29,"Female","Single"
"1080",31,"Male","Single"
"1081",86,"Male","Widowed"
"1082",69,"Female","Divorced"
"1083",66,"Male","Married"
"1084",76,"Female","Widowed"
"1085",35,"Male","Single"
"1086",44,"Male","Divorced"
"1087",75,"Male","Married"
"1088",69,"Female","Married"
"1089",60,"Male","Married"
"1090",64,"Female","Married"
"1091",31,"Male","Single"
"1092",36,"Female","Married"
"1093",30,"Male","Single"
"1094",36,"Female","Single"
"1095",68,"Female","Married"
"1096",85,"Female","Married"
"1097",50,"Female","Married"
"1098",24,"Male","Single"
"1099",30,"Male","Single"
"1100",73,"Male","Married"
"1101",69,"Male","Married"
"1102",49,"Female","Married"
"1103",26,"Male","Single"
"1104",52,"Female","Single"
"1105",69,"Female","Married"
"1106",59,"Female","Married"
"1107",70,"Female","Married"
"1108",49,"Male","Married"
"1109",37,"Male","Single"
"1110",68,"Male","Divorced"
"1111",18,"Male","Single"
"1112",32,"Female","Married"
"1113",44,"Male","Married"
"1114",71,"Female","Divorced"
"1115",54,"Male","Married"
"1116",63,"Female","Married"
"1117",39,"Male","Married"
"1118",64,"Female","Married"
"1119",46,"Female","Divorced"
"1120",28,"Male","Married"
"1121",20,"Female","Single"
"1122",70,"Male","Divorced"
"1123",42,"Male","Married"
"1124",82,"Female","Married"
"1125",85,"Male","Widowed"
"1126",64,"Female","Widowed"
"1127",18,"Male","Single"
"1128",39,"Female","Married"
"1129",28,"Female","Single"
"1130",87,"Female","Widowed"
"1131",51,"Female","Married"
"1132",39,"Male","Single"
"1133",68,"Female","Married"
"1134",83,"Male","Widowed"
"1135",81,"Female","Married"
"1136",81,"Female","Divorced"
"1137",40,"Male","Married"
"1138",59,"Male","Married"
"1139",91,"Male","Married"
"1140",50,"Male","Married"
"1141",39,"Female","Single"
"1142",37,"Male","Single"
"1143",49,"Female","Single"
"1144",51,"Male","Single"
"1145",37,"Female","Single"
"1146",72,"Female","Married"
"1147",61,"Male","Married"
"1148",34,"Male","Divorced"
"1149",24,"Female","Single"
"1150",36,"Male","Single"
"1151",81,"Female","Widowed"
"1152",76,"Female","Married"
"1153",51,"Male","Married"
"1154",46,"Male","Single"
"1155",32,"Female","Married"
"1156",26,"Male","Single"
"1157",48,"Male","Divorced"
"1158",60,"Female","Single"
"1159",35,"Female","Divorced"
"1160",35,"Male","Married"
"1161",58,"Female","Married"
"1162",41,"Male","Single"
"1163",51,"Male","Married"
"1164",29,"Female","Single"
"1165",61,"Male","Married"
"1166",46,"Male","Married"
"1167",47,"Female","Married"
"1168",46,"Female","Married"
"1169",22,"Male","Single"
"1170",23,"Male","Single"
"1171",64,"Male","Widowed"
"1172",34,"Male","Married"
"1173",26,"Female","Single"
"1174",60,"Female","Married"
"1175",30,"Female","Married"
"1176",72,"Male","Married"
"1177",49,"Male","Single"
"1178",53,"Female","Married"
"1179",55,"Male","Single"
"1180",42,"Female","Single"
"1181",88,"Male","Widowed"
"1182",75,"Female","Married"
"1183",65,"Female","Married"
"1184",49,"Male","Married"
"1185",80,"Male","Divorced"
"1186",43,"Female","Married"
"1187",59,"Male","Married"
"1188",82,"Male","Married"
"1189",35,"Female","Single"
"1190",44,"Female","Single"
"1191",52,"Female","Divorced"
"1192",45,"Female","Married"
"1193",59,"Male","Single"
"1194",28,"Female","Single"
"1195",35,"Female","Single"
"1196",73,"Female","Single"
"1197",39,"Male","Single"
"1198",32,"Male","Married"
"1199",78,"Female","Married"
"1200",63,"Female","Married"
"1201",50,"Female","Single"
"1202",64,"Female","Married"
"1203",55,"Female","Divorced"
"1204",71,"Female","Divorced"
"1205",68,"Female","Married"
"1206",36,"Male","Single"
"1207",62,"Female","Married"
"1208",28,"Male","Single"
"1209",70,"Male","Married"
"1210",59,"Male","Divorced"
"1211",51,"Female","Married"
"1212",69,"Female","Married"
"1213",39,"Female","Single"
"1214",70,"Female","Divorced"
"1215",73,"Male","Married"
"1216",40,"Female","Divorced"
"1217",19,"Male","Single"
"1218",32,"Male","Single"
"1219",29,"Female","Single"
"1220",20,"Male","Single"
"1221",78,"Male","Married"
"1222",36,"Male","Divorced"
"1223",55,"Male","Divorced"
"1224",76,"Female","Single"
"1225",51,"Male","Married"
"1226",56,"Male","Divorced"
"1227",32,"Female","Single"
"1228",23,"Female","Single"
"1229",62,"Male","Married"
"1230",74,"Female","Married"
"1231",60,"Female","Married"
"1232",63,"Male","Single"
"1233",29,"Male","Single"
"1234",72,"Male","Married"
"1235",61,"Female","Divorced"
"1236",55,"Male","Married"
"1237",69,"Male","Widowed"
"1238",28,"Male","Married"
"1239",51,"Female","Married"
"1240",30,"Female","Married"
"1241",59,"Male","Married"
"1242",44,"Male","Divorced"
"1243",52,"Male","Married"
"1244",65,"Female","Married"
"1245",49,"Male","Married"
"1246",66,"Female","Married"
"1247",56,"Male","Married"
"1248",72,"Female","Married"
"1249",59,"Female","Married"
"1250",55,"Male","Divorced"
"1251",59,"Male","Married"
"1252",47,"Male","Married"
"1253",26,"Male","Single"
"1254",68,"Female","Married"
"1255",55,"Male","Married"
"1256",54,"Female","Married"
"1257",29,"Male","Single"
"1258",44,"Female","Divorced"
"1259",21,"Female","Single"
"1260",80,"Male","Married"
"1261",40,"Male","Single"
"1262",81,"Male","Married"
"1263",45,"Male","Married"
"1264",46,"Female","Single"
"1265",33,"Male","Single"
"1266",70,"Male","Married"
"1267",37,"Female","Divorced"
"1268",74,"Male","Married"
"1269",51,"Male","Married"
"1270",32,"Male","Single"
"1271",88,"Female","Widowed"
"1272",47,"Female","Married"
"1273",38,"Male","Single"
"1274",61,"Male","Widowed"
"1275",38,"Female","Married"
"1276",42,"Female","Single"
"1277",56,"Male","Married"
"1278",30,"Male","Married"
"1279",30,"Female","Single"
"1280",62,"Male","Divorced"
"1281",63,"Male","Divorced"
"1282",39,"Male","Married"
"1283",92,"Male","Widowed"
"1284",30,"Male","Married"
"1285",27,"Male","Single"
"1286",33,"Male","Single"
"1287",25,"Male","Single"
"1288",90,"Male","Widowed"
"1289",73,"Female","Married"
"1290",65,"Male","Married"
"1291",52,"Female","Widowed"
"1292",23,"Male","Single"
"1293",25,"Female","Single"
"1294",90,"Male","Widowed"
"1295",61,"Male","Married"
"1296",40,"Female","Single"
"1297",39,"Male","Single"
"1298",82,"Male","Married"
"1299",53,"Male","Married"
"1300",32,"Male","Divorced"
"1301",87,"Female","Married"
"1302",66,"Female","Married"
"1303",29,"Male","Single"
"1304",48,"Male","Divorced"
"1305",55,"Male","Married"
"1306",67,"Male","Married"
"1307",32,"Female","Married"
"1308",45,"Female","Married"
"1309",23,"Female","Single"
"1310",21,"Female","Single"
"1311",21,"Female","Single"
"1312",39,"Female","Single"
"1313",32,"Female","Single"
"1314",87,"Female","Widowed"
"1315",70,"Female","Married"
"1316",78,"Male","Married"
"1317",48,"Male","Married"
"1318",56,"Male","Married"
"1319",56,"Male","Married"
"1320",61,"Female","Divorced"
"1321",87,"Male","Married"
"1322",24,"Male","Single"
"1323",75,"Female","Married"
"1324",71,"Male","Married"
"1325",63,"Male","Widowed"
"1326",49,"Female","Married"
"1327",19,"Female","Single"
"1328",51,"Male","Single"
"1329",47,"Male","Divorced"
"1330",54,"Female","Married"
"1331",79,"Female","Married"
"1332",43,"Female","Married"
"1333",34,"Male","Married"
"1334",59,"Male","Divorced"
"1335",57,"Male","Married"
"1336",38,"Male","Single"
"1337",49,"Female","Single"
"1338",59,"Male","Married"
"1339",19,"Male","Single"
"1340",38,"Male","Married"
"1341",22,"Male","Single"
"1342",70,"Female","Widowed"
"1343",44,"Male","Married"
"1344",37,"Female","Single"
"1345",60,"Male","Divorced"
"1346",31,"Male","Married"
"1347",31,"Male","Married"
"1348",38,"Male","Single"
"1349",77,"Male","Married"
"1350",66,"Female","Divorced"
"1351",19,"Female","Single"
"1352",32,"Female","Married"
"1353",51,"Male","Divorced"
"1354",19,"Female","Single"
"1355",65,"Male","Divorced"
"1356",67,"Male","Married"
"1357",67,"Male","Married"
"1358",64,"Female","Married"
"1359",66,"Female","Married"
"1360",31,"Male","Single"
"1361",33,"Female","Single"
"1362",20,"Female","Single"
"1363",38,"Female","Single"
"1364",60,"Male","Married"
"1365",31,"Male","Single"
"1366",46,"Male","Married"
"1367",75,"Male","Divorced"
"1368",26,"Female","Single"
"1369",47,"Male","Married"
"1370",51,"Female","Single"
"1371",51,"Male","Married"
"1372",26,"Female","Single"
"1373",77,"Female","Widowed"
"1374",55,"Female","Married"
"1375",89,"Female","Married"
"1376",56,"Male","Married"
"1377",24,"Male","Single"
"1378",42,"Female","Married"
"1379",56,"Male","Single"
"1380",74,"Female","Married"
"1381",53,"Male","Married"
"1382",49,"Female","Married"
"1383",38,"Male","Married"
"1384",59,"Female","Divorced"
"1385",47,"Male","Single"
"1386",65,"Male","Married"
"1387",30,"Female","Single"
"1388",77,"Male","Married"
"1389",57,"Female","Married"
"1390",37,"Female","Married"
"1391",72,"Female","Married"
"1392",38,"Male","Married"
"1393",48,"Male","Divorced"
"1394",29,"Female","Married"
"1395",20,"Male","Single"
"1396",62,"Male","Married"
"1397",91,"Female","Divorced"
"1398",21,"Female","Single"
"1399",74,"Male","Married"
"1400",39,"Female","Single"
"1401",30,"Female","Single"
"1402",32,"Male","Married"
"1403",36,"Female","Married"
"1404",28,"Male","Single"
"1405",40,"Male","Single"
"1406",57,"Female","Divorced"
"1407",75,"Male","Married"
"1408",43,"Female","Single"
"1409",23,"Female","Single"
"1410",53,"Male","Married"
"1411",21,"Male","Single"
"1412",21,"Male","Single"
"1413",19,"Male","Single"
"1414",28,"Male","Single"
"1415",39,"Male","Married"
"1416",31,"Male","Single"
"1417",37,"Male","Married"
"1418",87,"Female","Widowed"
"1419",68,"Male","Divorced"
"1420",63,"Female","Divorced"
"1421",73,"Female","Widowed"
"1422",52,"Female","Married"
"1423",47,"Male","Widowed"
"1424",90,"Male","Widowed"
"1425",45,"Male","Married"
"1426",29,"Female","Single"
"1427",68,"Male","Married"
"1428",59,"Male","Married"
"1429",46,"Female","Married"
"1430",35,"Female","Married"
"1431",20,"Male","Single"
"1432",49,"Male","Single"
"1433",47,"Female","Single"
"1434",63,"Female","Married"
"1435",22,"Male","Single"
"1436",26,"Female","Single"
"1437",71,"Male","Married"
"1438",21,"Male","Single"
"1439",71,"Male","Married"
"1440",65,"Female","Married"
"1441",72,"Female","Married"
"1442",51,"Male","Single"
"1443",40,"Female","Single"
"1444",44,"Female","Married"
"1445",83,"Female","Divorced"
"1446",73,"Female","Married"
"1447",49,"Male","Single"
"1448",63,"Male","Divorced"
"1449",27,"Female","Single"
"1450",37,"Male","Divorced"
"1451",44,"Female","Single"
"1452",20,"Female","Single"
"1453",29,"Female","Single"
"1454",74,"Male","Widowed"
"1455",70,"Female","Widowed"
"1456",74,"Female","Married"
"1457",56,"Female","Married"
"1458",84,"Male","Married"
"1459",39,"Male","Married"
"1460",56,"Female","Single"
"1461",34,"Female","Single"
"1462",59,"Female","Married"
"1463",41,"Female","Single"
"1464",75,"Female","Married"
"1465",33,"Male","Married"
"1466",26,"Female","Single"
"1467",37,"Male","Single"
"1468",33,"Male","Single"
"1469",21,"Female","Single"
"1470",40,"Female","Married"
"1471",53,"Male","Married"
"1472",70,"Female","Married"
"1473",24,"Male","Single"
"1474",49,"Male","Married"
"1475",61,"Female","Single"
"1476",24,"Female","Single"
"1477",39,"Female","Single"
"1478",70,"Male","Married"
"1479",78,"Female","Widowed"
"1480",34,"Male","Single"
"1481",35,"Male","Married"
"1482",50,"Male","Single"
"1483",29,"Male","Single"
"1484",30,"Male","Single"
"1485",47,"Female","Divorced"
"1486",27,"Female","Single"
"1487",45,"Female","Divorced"
"1488",74,"Female","Divorced"
"1489",56,"Female","Divorced"
"1490",87,"Female","Married"
"1491",82,"Female","Widowed"
"1492",65,"Female","Married"
"1493",55,"Female","Single"
"1494",29,"Female","Married"
"1495",20,"Male","Single"
"1496",44,"Female","Married"
"1497",31,"Male","Married"
"1498",52,"Male","Married"
"1499",43,"Female","Married"
"1500",42,"Female","Married"
"1501",87,"Female","Widowed"
"1502",75,"Female","Widowed"
"1503",45,"Male","Married"
"1504",21,"Male","Single"
"1505",60,"Male","Married"
"1506",47,"Female","Single"
"1507",27,"Male","Single"
"1508",49,"Male","Single"
"1509",80,"Male","Widowed"
"1510",68,"Male","Divorced"
"1511",47,"Female","Married"
"1512",54,"Female","Divorced"
"1513",85,"Male","Widowed"
"1514",63,"Male","Widowed"
"1515",32,"Male","Married"
"1516",31,"Female","Single"
"1517",22,"Female","Single"
"1518",18,"Male","Single"
"1519",53,"Female","Married"
"1520",26,"Female","Single"
"1521",89,"Female","Married"
"1522",31,"Female","Single"
"1523",35,"Female","Single"
"1524",43,"Male","Single"
"1525",46,"Male","Divorced"
"1526",56,"Female","Married"
"1527",60,"Female","Divorced"
"1528",73,"Female","Married"
"1529",23,"Female","Single"
"1530",71,"Female","Divorced"
"1531",89,"Male","Married"
"1532",52,"Female","Married"
"1533",38,"Male","Single"
"1534",25,"Male","Single"
"1535",71,"Female","Divorced"
"1536",45,"Male","Single"
"1537",72,"Female","Divorced"
"1538",24,"Male","Single"
"1539",33,"Female","Married"
"1540",58,"Male","Married"
"1541",39,"Female","Single"
"1542",45,"Female","Married"
"1543",55,"Male","Divorced"
"1544",28,"Female","Single"
"1545",26,"Male","Single"
"1546",68,"Female","Divorced"
"1547",65,"Male","Divorced"
"1548",40,"Female","Married"
"1549",93,"Male","Married"
"1550",66,"Female","Widowed"
"1551",21,"Male","Single"
"1552",64,"Male","Married"
"1553",53,"Male","Married"
"1554",34,"Male","Married"
"1555",72,"Male","Widowed"
"1556",61,"Female","Married"
"1557",36,"Female","Married"
"1558",35,"Female","Married"
"1559",36,"Female","Single"
"1560",63,"Female","Married"
"1561",69,"Female","Married"
"1562",40,"Female","Married"
"1563",73,"Female","Married"
"1564",31,"Male","Married"
"1565",23,"Male","Single"
"1566",50,"Male","Married"
"1567",56,"Male","Married"
"1568",39,"Male","Single"
"1569",30,"Female","Single"
"1570",49,"Male","Divorced"
"1571",72,"Male","Married"
"1572",35,"Male","Single"
"1573",92,"Female","Widowed"
"1574",47,"Female","Divorced"
"1575",18,"Male","Single"
"1576",63,"Male","Married"
"1577",51,"Male","Single"
"1578",36,"Male","Married"
"1579",30,"Female","Single"
"1580",66,"Female","Married"
"1581",21,"Female","Single"
"1582",56,"Female","Married"
"1583",72,"Male","Married"
"1584",52,"Female","Single"
"1585",32,"Male","Married"
"1586",28,"Female","Married"
"1587",30,"Male","Single"
"1588",21,"Male","Single"
"1589",59,"Male","Married"
"1590",48,"Female","Married"
"1591",59,"Female","Married"
"1592",21,"Female","Single"
"1593",22,"Male","Single"
"1594",76,"Female","Divorced"
"1595",55,"Male","Divorced"
"1596",55,"Male","Single"
"1597",29,"Female","Single"
"1598",72,"Male","Married"
"1599",21,"Male","Single"
"1600",74,"Female","Married"
"1601",44,"Female","Married"
"1602",41,"Male","Single"
"1603",34,"Male","Single"
"1604",84,"Male","Widowed"
"1605",19,"Female","Single"
"1606",19,"Male","Single"
"1607",54,"Female","Divorced"
"1608",62,"Male","Married"
"1609",23,"Male","Single"
"1610",29,"Female","Married"
"1611",54,"Male","Divorced"
"1612",64,"Male","Married"
"1613",53,"Female","Married"
"1614",78,"Male","Married"
"1615",73,"Male","Single"
"1616",19,"Male","Single"
"1617",41,"Female","Married"
"1618",40,"Female","Divorced"
"1619",65,"Female","Married"
"1620",72,"Female","Married"
"1621",36,"Male","Married"
"1622",25,"Female","Single"
"1623",37,"Male","Married"
"1624",48,"Female","Married"
"1625",74,"Male","Married"
"1626",21,"Male","Single"
"1627",44,"Male","Single"
"1628",32,"Male","Single"
"1629",85,"Female","Widowed"
"1630",68,"Male","Widowed"
"1631",86,"Female","Married"
"1632",59,"Male","Divorced"
"1633",63,"Female","Married"
"1634",45,"Female","Married"
"1635",90,"Female","Widowed"
"1636",60,"Male","Divorced"
"1637",22,"Female","Single"
"1638",63,"Female","Married"
"1639",51,"Female","Married"
"1640",61,"Male","Married"
"1641",34,"Male","Single"
"1642",56,"Female","Widowed"
"1643",51,"Male","Single"
"1644",62,"Female","Married"
"1645",34,"Female","Single"
"1646",50,"Male","Divorced"
"1647",66,"Female","Married"
"1648",24,"Male","Single"
"1649",38,"Male","Married"
"1650",21,"Female","Single"
"1651",24,"Female","Single"
"1652",72,"Female","Married"
"1653",51,"Male","Married"
"1654",56,"Female","Married"
"1655",35,"Female","Single"
"1656",33,"Female","Single"
"1657",46,"Female","Widowed"
"1658",58,"Male","Married"
"1659",53,"Female","Married"
"1660",49,"Female","Divorced"
"1661",33,"Female","Single"
